#Time,pitch(deg),roll(deg),yaw(deg),X-Acceleration(g),Y-Acceleration(g),Z-Acceleration(g),Pressure(Millibars),Temperature(deg C),Humidity(%)
  7.055647, -2.624729,152.227349,  1.709085
  7.073798, -2.625501,152.227431,  1.708671
  7.091898, -2.626177,152.228128,  1.710168
  7.106238, -2.626717,152.226461,  1.711471
  7.124343, -2.627309,152.226789,  1.710658
  7.142493, -2.627456,152.224781,  1.708471
  7.171383, -2.627894,152.228442,  1.707048
  7.185533, -2.628188,152.228251,  1.706150
  7.199863, -2.627847,152.228333,  1.705777
  7.218105, -2.627078,152.227500,  1.707237
  7.235856, -2.626609,152.227773,  1.705828
  7.253951, -2.628887,152.228005,  1.705209
  7.267936, -2.629003,152.227431,  1.706258
  7.286053, -2.629858,152.226571,  1.708135
  7.304227, -2.627852,152.223442,  1.709967
  7.318594, -2.627345,152.221626,  1.708330
  7.336679, -2.627504,152.218156,  1.708264
  7.354954, -2.628349,152.217295,  1.706981
  7.372714, -2.628061,152.216967,  1.705743
  7.387221, -2.627686,152.219372,  1.704262
  7.405333, -2.626990,152.217937,  1.706194
  7.423456, -2.625598,152.216763,  1.703493
  7.437813, -2.624831,152.214741,  1.703127
  7.455964, -2.625868,152.214918,  1.703922
  7.473689, -2.624042,152.213334,  1.704463
  7.491676, -2.623776,152.210479,  1.701894
  7.506112, -2.624891,152.208088,  1.703313
  7.524233, -2.626611,152.205069,  1.702995
  7.543557, -2.624688,152.201914,  1.703168
  7.557708, -2.624226,152.199933,  1.704536
  7.575391, -2.624860,152.198348,  1.702128
  7.593526, -2.623552,152.195862,  1.702375
  7.607922, -2.622173,152.192953,  1.702844
  7.625652, -2.622402,152.192392,  1.702966
  7.644308, -2.621329,152.191095,  1.703762
  7.658488, -2.622154,152.191477,  1.705083
  7.676201, -2.624563,152.190248,  1.705864
  7.694472, -2.622449,152.189551,  1.708442
  7.712604, -2.621147,152.189906,  1.707996
  7.726928, -2.620790,152.189360,  1.708191
  7.745206, -2.621626,152.187748,  1.709502
  7.762968, -2.622238,152.186068,  1.708826
  7.781116, -2.621798,152.182803,  1.709597
  7.795485, -2.622131,152.181792,  1.709743
  7.813693, -2.621305,152.179197,  1.708777
  7.831851, -2.621789,152.180371,  1.706764
  7.846290, -2.622919,152.181833,  1.706874
  7.863949, -2.624788,152.180235,  1.704735
  7.881947, -2.625367,152.180590,  1.707562
  7.900074, -2.624520,152.180576,  1.706888
  7.914506, -2.625143,152.182024,  1.706048
  7.932737, -2.625368,152.179921,  1.706446
  7.951347, -2.626261,152.177093,  1.705706
  7.965533, -2.627603,152.174402,  1.704422
  7.983216, -2.627344,152.173541,  1.705734
  8.001395, -2.628681,152.175112,  1.705040
  8.015752, -2.627767,152.175918,  1.706799
  8.033950, -2.626985,152.178145,  1.706103
  8.052391, -2.627484,152.177762,  1.706470
  8.066640, -2.627195,152.175713,  1.706839
  8.084945, -2.627945,152.171875,  1.706798
  8.103095, -2.628272,152.168924,  1.708734
  8.121265, -2.626006,152.167694,  1.708169
  8.135637, -2.623972,152.165878,  1.709230
  8.153921, -2.625248,152.163651,  1.709615
  8.171638, -2.626183,152.163309,  1.711288
  8.186140, -2.627513,152.164266,  1.712011
  8.204288, -2.627872,152.164539,  1.712316
  8.222583, -2.627266,152.164211,  1.708242
  8.236671, -2.628196,152.162941,  1.707877
  8.255206, -2.629165,152.162859,  1.705666
  8.272905, -2.628040,152.159280,  1.706543
  8.291131, -2.627902,152.156274,  1.706767
  8.305621, -2.628714,152.153624,  1.706755
  8.323702, -2.626988,152.153378,  1.706012
  8.341861, -2.626724,152.153242,  1.706180
  8.356480, -2.626958,152.154307,  1.707552
  8.374394, -2.627649,152.154867,  1.709768
  8.392574, -2.626040,152.156493,  1.709361
  8.407049, -2.626400,152.158255,  1.709161
  8.425211, -2.625497,152.159075,  1.710096
  8.443314, -2.625043,152.158925,  1.711409
  8.457980, -2.623748,152.158965,  1.710724
  8.475610, -2.622298,152.159252,  1.710738
  8.493697, -2.622091,152.159812,  1.711361
  8.511759, -2.620939,152.159771,  1.710757
  8.526117, -2.624015,152.158474,  1.712291
  8.544209, -2.623938,152.156971,  1.711885
  8.562450, -2.622522,152.152941,  1.711945
  8.576581, -2.622083,152.151275,  1.711287
  8.590963, -2.622316,152.148980,  1.710100
  8.606462, -2.623043,152.147081,  1.709910
  8.620494, -2.623348,152.147477,  1.711617
  8.638582, -2.622218,152.149417,  1.713822
  8.656986, -2.621313,152.150933,  1.714738
  8.670961, -2.619718,152.153938,  1.717363
  8.689247, -2.616112,152.157094,  1.717790
  8.707404, -2.613632,152.160851,  1.718156
  8.721794, -2.613205,152.164088,  1.719794
  8.739877, -2.614095,152.169347,  1.719821
  8.758463, -2.615198,152.172435,  1.717241
  8.772444, -2.616842,152.175973,  1.715370
  8.790632, -2.615926,152.182161,  1.716728
  8.808861, -2.613640,152.189701,  1.715766
  8.823278, -2.614229,152.192433,  1.716178
  8.841487, -2.614552,152.195480,  1.715199
  8.860003, -2.616201,152.198458,  1.714918
  8.874118, -2.615439,152.200343,  1.714308
  8.892190, -2.614372,152.201053,  1.713547
  8.910344, -2.616194,152.205110,  1.715493
  8.928664, -2.615115,152.206941,  1.718593
  8.943087, -2.615162,152.205657,  1.717950
  8.961761, -2.616064,152.208088,  1.719346
  8.979377, -2.618676,152.206627,  1.719734
  8.993820, -2.618526,152.202392,  1.719554
  9.011912, -2.620087,152.194797,  1.719720
  9.030024, -2.616668,152.189660,  1.720218
  9.044416, -2.617458,152.185262,  1.720366
  9.062756, -2.615744,152.179524,  1.720780
  9.080375, -2.616355,152.175276,  1.720224
  9.098708, -2.618033,152.172175,  1.718059
  9.113219, -2.619284,152.169662,  1.717713
